viewer_id,movie_id,watch_date,minutes_watched,completed,device
V002383,M0024,2024-11-04,83,False,Web
V001597,M0014,2025-01-05,82,False,Web
V003771,M0035,2025-02-06,67,False,TV
V003088,M0013,2024-08-23,82,True,TV
V004232,M0060,2024-09-25,94,False,Tablet
V004577,M0017,2024-12-30,142,True,TV
V001460,M0027,2024-11-13,105,False,Tablet
V004707,M0045,2024-07-23,92,False,Mobile
V000421,M0054,2025-10-11,35,False,Tablet
V004337,M0034,2025-04-29,49,False,Mobile
V002440,M0016,2024-08-19,66,False,Mobile
V000740,M0039,2025-09-15,89,True,Mobile
V000996,M0036,2025-02-24,67,False,Tablet
V004073,M0042,2025-05-26,68,False,Tablet
V001352,M0015,2025-04-17,58,False,Mobile
V000643,M0016,2025-11-14,61,False,Mobile
V001134,M0043,2025-01-13,80,False,Web
V003814,M0033,2024-11-05,41,False,TV
V003753,M0056,2025-07-11,120,False,Web
V004808,M0010,2025-04-18,65,False,Web
V001340,M0034,2024-10-24,83,True,Web
V001596,M0028,2025-06-21,55,False,Web
V001574,M0041,2024-08-29,141,True,Web
V004079,M0014,2024-09-28,141,True,Tablet
V000517,M0057,2025-02-07,88,False,Mobile
V003413,M0010,2024-08-01,36,False,Mobile
V002110,M0045,2025-11-12,91,False,TV
V001207,M0006,2025-09-09,81,False,Tablet
V001161,M0022,2024-11-13,130,False,TV
V000466,M0041,2025-08-10,61,False,Web
V000484,M0044,2024-10-29,63,False,Tablet
V003403,M0041,2024-06-16,103,False,Web
V002905,M0050,2025-07-18,65,False,TV
V001244,M0051,2025-03-27,67,False,Web
V004462,M0016,2025-03-30,66,False,Mobile
V003324,M0015,2024-06-24,125,True,Web
V003900,M0044,2025-09-20,112,False,TV
V002602,M0028,2024-07-04,60,False,TV
V004579,M0054,2024-06-26,61,False,Mobile
V002809,M0013,2024-11-14,39,False,TV
V002345,M0030,2024-06-14,59,False,TV
V004694,M0059,2025-04-03,102,True,Web
V000632,M0002,2025-10-01,128,True,Mobile
V002260,M0025,2025-01-29,80,False,Web
V001584,M0035,2025-08-10,59,False,Tablet
V003521,M0054,2025-04-20,40,False,Web
V004890,M0045,2025-03-28,116,False,Mobile
V001440,M0037,2025-01-25,138,True,Mobile
V000706,M0049,2024-09-24,61,False,TV
V004235,M0046,2024-06-10,94,False,Mobile
V002215,M0021,2025-11-02,76,False,Mobile
V001644,M0007,2025-05-18,41,False,Web
V003283,M0007,2025-10-20,82,True,Mobile
V003691,M0047,2025-09-18,124,False,TV
V001547,M0005,2025-01-12,63,False,TV
V000924,M0015,2025-09-17,80,False,TV
V003652,M0031,2024-08-25,63,False,Mobile
V001715,M0013,2025-02-11,58,False,TV
V000726,M0050,2024-07-02,52,False,TV
V000766,M0028,2025-05-05,29,False,Tablet
V001433,M0027,2024-11-10,87,False,TV
V004621,M0003,2024-12-08,55,False,Tablet
V000643,M0043,2025-03-04,98,True,Web
V000159,M0050,2024-06-23,80,False,Web
V000420,M0023,2025-11-23,72,False,Tablet
V004228,M0023,2025-05-12,47,False,TV
V003286,M0058,2024-09-10,83,True,Mobile
V004168,M0004,2025-01-16,32,False,Mobile
V000600,M0030,2024-08-11,86,False,Web
V003456,M0049,2025-10-23,79,False,Web
V002064,M0022,2025-09-30,93,False,Mobile
V001435,M0042,2025-11-04,52,False,Web
V000859,M0020,2024-11-11,123,True,Mobile
V002212,M0059,2025-02-12,81,False,Tablet
V000318,M0042,2025-09-25,68,False,Web
V001506,M0057,2024-08-10,142,True,Web
V002347,M0015,2025-06-30,58,False,Tablet
V000827,M0002,2025-05-26,138,True,Mobile
V000162,M0009,2025-01-03,96,True,Web
V002345,M0059,2025-06-27,94,False,Mobile
V003328,M0017,2025-02-13,69,False,Web
V000670,M0057,2025-10-03,56,False,Mobile
V002006,M0027,2024-07-25,75,False,Web
V004741,M0022,2025-03-27,150,True,Tablet
V004338,M0004,2025-02-07,28,False,Web
V000911,M0021,2025-09-20,58,False,TV
V003367,M0042,2025-05-09,63,False,Web
V003188,M0059,2025-11-17,109,True,Tablet
V001166,M0054,2024-09-10,73,False,Web
V002602,M0011,2025-11-16,53,False,TV
V000769,M0009,2024-06-23,51,False,Web
V002431,M0022,2024-11-15,93,False,Tablet
V000959,M0047,2025-02-27,138,True,TV
V002240,M0034,2025-08-19,29,False,Web
V000039,M0047,2025-11-15,79,False,Tablet
V004933,M0027,2025-07-17,104,False,TV
V002362,M0042,2024-11-22,141,True,Tablet
V004697,M0051,2025-01-01,104,True,Tablet
V004617,M0038,2024-08-06,72,False,TV
V001853,M0010,2025-05-15,62,False,Tablet
V004268,M0043,2025-10-09,51,False,Mobile
V001617,M0003,2024-12-03,43,False,Mobile
V004224,M0032,2024-10-24,146,True,Mobile
V002068,M0047,2025-08-11,144,True,Tablet
V003887,M0034,2025-07-16,24,False,Mobile
V002058,M0020,2025-05-25,47,False,Tablet
V000528,M0009,2024-07-04,58,False,Tablet
V001952,M0030,2024-08-17,48,False,TV
V001213,M0035,2024-12-27,92,False,Mobile
V002700,M0003,2024-06-12,47,False,Mobile
V003441,M0013,2025-02-23,81,False,TV
V001483,M0006,2025-03-10,48,False,Tablet
V004376,M0012,2024-06-13,92,False,Mobile
V002451,M0008,2025-07-29,72,False,TV
V000501,M0056,2025-07-20,138,True,Mobile
V002269,M0007,2024-07-04,54,False,Mobile
V000652,M0028,2025-02-03,53,False,TV
V000017,M0004,2025-09-15,41,False,Web
V000647,M0037,2025-09-10,101,False,Web
V000208,M0013,2025-11-22,44,False,Web
V001430,M0038,2024-09-20,131,True,Mobile
V003815,M0005,2025-04-23,57,False,Web
V001028,M0033,2024-08-16,95,True,Web
V003160,M0031,2024-12-18,146,True,TV
V001226,M0046,2025-07-08,66,False,TV
V002963,M0011,2025-10-11,78,False,Web
V003440,M0053,2024-12-15,69,False,Tablet
V003968,M0029,2024-12-15,57,False,Web
V004784,M0004,2025-07-09,22,False,Tablet
V000944,M0037,2025-02-18,137,True,Mobile
V001308,M0039,2024-07-07,46,False,Mobile
V004107,M0021,2025-06-20,67,False,Web
V004424,M0017,2024-07-02,87,False,Mobile
V004541,M0060,2025-03-07,139,True,Web
V002154,M0009,2025-06-10,47,False,Web
V004809,M0026,2025-01-29,71,False,TV
V001468,M0021,2025-10-02,82,False,Tablet
V003157,M0051,2025-11-29,79,False,TV
V004266,M0021,2025-10-05,48,False,Web
V004640,M0035,2025-07-10,64,False,Web
V002974,M0038,2025-07-03,46,False,TV
V001284,M0021,2025-01-08,57,False,Tablet
V001365,M0010,2024-10-08,59,False,Web
V000620,M0025,2024-09-14,104,False,Web
V000195,M0007,2025-05-22,39,False,TV
V000797,M0051,2024-08-06,94,False,TV
V000498,M0002,2025-02-16,139,True,Web
V004965,M0012,2024-11-23,55,False,Tablet
V003349,M0023,2024-11-24,82,False,Mobile
V004212,M0008,2025-06-27,115,False,Web
V003736,M0034,2025-05-02,24,False,Mobile
V004159,M0025,2025-04-27,69,False,Mobile
V004081,M0040,2025-01-31,118,False,Web
V002236,M0060,2024-12-24,82,False,TV
V001281,M0038,2025-03-27,63,False,TV
V003442,M0002,2025-09-26,137,True,Web
V001719,M0035,2024-07-05,108,False,Mobile
V004460,M0002,2024-10-26,136,True,Tablet
V002708,M0059,2024-10-29,77,False,Tablet
V003737,M0052,2025-03-16,95,False,Mobile
V002307,M0019,2025-10-25,59,False,TV
V000660,M0038,2025-06-01,59,False,Mobile
V002921,M0048,2025-05-16,77,False,Tablet
V000012,M0034,2024-07-29,64,False,Mobile
V000679,M0014,2025-02-08,93,False,Web
V002097,M0006,2025-10-02,82,False,Web
V003688,M0018,2025-07-15,38,False,TV
V002593,M0054,2024-09-22,63,False,Tablet
V004015,M0058,2025-11-21,27,False,TV
V004316,M0035,2024-12-24,57,False,TV
V000439,M0056,2025-10-01,73,False,Web
V002609,M0027,2024-11-29,82,False,Web
V002998,M0031,2025-04-16,72,False,Mobile
V000804,M0029,2024-12-26,94,False,Mobile
V001482,M0060,2024-11-30,75,False,Tablet
V000939,M0023,2025-11-19,68,False,Tablet
V003493,M0009,2024-10-21,49,False,Web
V001461,M0010,2025-03-31,39,False,Tablet
V000104,M0010,2025-09-26,37,False,Web
V000524,M0045,2024-11-18,82,False,Web
V003407,M0003,2024-12-10,80,False,Web
V004429,M0011,2024-06-09,117,True,TV
V004139,M0025,2025-05-07,89,False,Mobile
V004573,M0044,2024-07-03,137,True,TV
V000053,M0009,2025-01-01,92,False,Tablet
V002565,M0037,2025-04-29,118,False,Tablet
V001585,M0023,2025-09-18,77,False,TV
V002610,M0019,2025-08-31,41,False,Tablet
V002319,M0053,2025-05-31,78,False,Tablet
V000665,M0057,2024-12-07,111,False,Tablet
V004733,M0007,2025-08-05,54,False,Tablet
V000823,M0023,2025-07-06,72,False,Web
V003881,M0033,2025-07-20,84,False,Web
V003272,M0035,2024-12-16,71,False,TV
V004137,M0005,2024-06-22,87,True,Mobile
V003497,M0047,2025-08-23,97,False,Tablet
V001262,M0051,2024-07-03,84,False,TV
V000296,M0009,2024-08-17,72,False,Web
V003438,M0052,2024-11-13,108,True,TV
V004423,M0033,2024-09-08,58,False,Mobile
V003343,M0056,2024-11-18,88,False,Web
V004198,M0042,2025-09-24,76,False,Tablet
V002223,M0035,2025-09-28,117,False,Web
V001959,M0029,2024-09-26,56,False,Mobile
V002149,M0045,2025-07-31,66,False,TV
V002756,M0060,2025-09-03,127,False,TV
V003908,M0035,2025-03-07,101,False,TV
V002677,M0031,2024-10-02,67,False,Web
V001440,M0004,2025-09-22,34,False,TV
V001072,M0005,2024-08-28,94,True,Web
V003639,M0013,2024-11-29,41,False,TV
V003053,M0033,2025-01-28,45,False,TV
V001012,M0016,2025-05-12,55,False,Web
V003521,M0030,2025-02-21,59,False,Tablet
V000891,M0049,2025-02-07,45,False,TV
V002008,M0040,2025-06-26,117,False,TV
V004204,M0047,2024-08-19,78,False,Tablet
V002969,M0059,2024-12-02,75,False,TV
V000003,M0036,2025-03-18,64,False,Web
V004778,M0038,2024-11-12,72,False,Mobile
V001923,M0051,2024-07-04,48,False,Mobile
V002880,M0043,2025-11-18,92,True,Mobile
V004452,M0022,2025-07-08,111,False,TV
V004767,M0018,2025-07-14,38,False,TV
V002591,M0048,2025-07-04,79,True,Web
V003148,M0022,2025-10-25,95,False,TV
V000163,M0007,2024-11-04,43,False,TV
V000964,M0055,2025-07-18,51,False,Mobile
V002582,M0034,2024-10-16,37,False,Web
V004463,M0049,2025-01-31,87,True,TV
V002495,M0040,2025-05-08,62,False,Mobile
V000144,M0013,2025-06-04,86,True,TV
V000454,M0059,2025-07-09,112,True,Web
V004516,M0053,2024-09-10,110,False,TV
V002353,M0045,2024-08-22,58,False,Mobile
V002578,M0013,2024-07-11,41,False,Tablet
V001418,M0059,2025-10-24,52,False,Tablet
V004362,M0038,2024-11-16,104,False,Web
V000062,M0024,2024-11-19,47,False,Mobile
V000097,M0024,2025-03-05,77,False,TV
V000998,M0040,2025-05-15,61,False,Tablet
V004929,M0010,2025-06-29,43,False,Tablet
V002511,M0051,2025-09-03,59,False,Tablet
V004911,M0009,2025-02-27,81,False,Web
V003103,M0043,2025-11-03,83,False,Mobile
V000040,M0005,2024-12-26,88,True,Tablet
V001412,M0014,2024-09-04,128,False,TV
V001239,M0059,2024-11-26,90,False,Tablet
V001425,M0059,2025-02-02,94,False,Web
V003308,M0006,2025-06-22,56,False,Mobile
V004016,M0038,2024-08-27,110,False,Tablet
V001773,M0056,2025-09-04,116,False,TV
V004453,M0046,2024-10-04,50,False,Tablet
V000580,M0021,2025-06-13,58,False,Tablet
V002709,M0022,2024-12-04,153,True,Mobile
V000361,M0010,2025-05-14,60,False,Mobile
V001215,M0022,2024-08-09,127,False,TV
V000154,M0024,2025-02-16,45,False,Tablet
V000518,M0015,2025-05-11,71,False,Mobile
V001981,M0005,2025-01-01,73,False,Tablet
V000096,M0044,2025-09-07,105,False,Tablet
V000437,M0047,2024-06-15,144,True,Mobile
V001997,M0033,2024-09-19,94,True,Mobile
V002208,M0012,2024-06-27,65,False,Web
V001141,M0028,2025-06-27,54,False,Web
V004280,M0028,2025-07-29,36,False,TV
V003637,M0028,2025-10-22,28,False,TV
V001073,M0035,2025-04-13,76,False,Mobile
V002431,M0039,2025-11-17,43,False,Tablet
V000380,M0016,2025-07-20,65,False,Mobile
V002774,M0049,2025-05-02,86,True,TV
V002787,M0028,2024-08-02,68,False,Web
V000133,M0050,2025-02-24,87,False,Tablet
V003875,M0042,2024-07-15,94,False,TV
V004181,M0001,2025-02-18,76,False,Web
V001414,M0053,2025-04-28,90,False,TV
V002374,M0008,2025-10-12,111,False,Web
V001814,M0035,2025-04-06,107,False,Tablet
V001826,M0042,2025-04-19,49,False,TV
V002569,M0037,2024-10-04,100,False,Web
V003004,M0038,2025-05-29,39,False,Web
V004011,M0029,2025-09-07,99,True,Mobile
V001524,M0028,2024-08-18,81,False,TV
V000187,M0060,2024-11-05,106,False,Web
V000157,M0011,2024-08-15,84,False,Web
V004920,M0049,2024-09-20,82,False,Tablet
V004080,M0021,2024-06-10,57,False,TV
V000079,M0004,2025-03-01,26,False,TV
V000556,M0037,2025-10-05,84,False,Mobile
V004126,M0027,2024-08-19,116,True,Mobile
V004527,M0023,2025-03-22,46,False,Web
V004738,M0038,2025-10-09,47,False,Tablet
V000168,M0047,2025-03-02,90,False,Mobile
V000308,M0049,2025-02-07,60,False,Tablet
V004231,M0010,2025-11-27,80,True,TV
V001452,M0007,2024-10-01,87,True,Mobile
V001362,M0016,2025-01-26,60,False,Tablet
V000492,M0036,2024-10-16,100,False,Web
V003908,M0020,2024-06-17,79,False,TV
V003231,M0001,2025-03-12,109,True,Mobile
V000734,M0011,2025-05-08,82,False,Web
V002758,M0040,2024-12-26,61,False,Mobile
V003973,M0044,2025-08-13,90,False,Tablet
V000979,M0030,2025-07-04,95,True,Mobile
V000844,M0026,2025-10-02,87,True,Tablet
V000711,M0004,2024-08-24,60,False,Mobile
V002024,M0044,2025-02-06,109,False,TV
V003324,M0006,2024-11-10,91,False,Tablet
V001397,M0011,2024-08-23,59,False,Tablet
V004666,M0036,2025-07-24,66,False,Web
V000061,M0057,2024-09-28,138,False,Web
V000157,M0009,2025-07-29,63,False,TV
V001069,M0043,2025-01-22,47,False,TV
V004094,M0007,2024-11-17,80,False,TV
V003575,M0031,2025-10-09,104,False,Mobile
V001000,M0036,2025-03-21,97,False,Tablet
V001389,M0029,2025-06-23,68,False,Mobile
V000381,M0017,2024-08-16,130,False,Tablet
V003208,M0052,2024-11-10,113,True,Tablet
V001367,M0059,2025-06-03,84,False,Web
V001427,M0022,2025-06-23,97,False,Mobile
V004204,M0019,2025-04-18,81,True,Mobile
V001795,M0044,2025-05-24,94,False,Web
V002252,M0002,2025-11-01,136,True,Web
V004847,M0042,2024-06-20,82,False,Tablet
V000837,M0052,2024-09-22,80,False,Mobile
V001239,M0016,2024-06-18,73,False,Web
V001623,M0016,2025-01-23,62,False,Mobile
V003429,M0038,2025-01-13,52,False,Web
V003100,M0014,2024-09-02,122,False,Mobile
V000016,M0029,2025-08-21,88,False,Mobile
V003223,M0044,2025-03-19,130,False,TV
V004685,M0004,2025-04-02,33,False,Mobile
V003128,M0032,2025-02-13,64,False,TV
V003535,M0013,2024-11-06,85,True,TV
V000610,M0012,2025-04-06,104,False,TV
V004840,M0031,2024-06-09,96,False,Tablet
V004772,M0022,2024-10-03,114,False,TV
V001642,M0051,2025-09-29,91,False,Mobile
V002278,M0006,2024-08-28,117,False,TV
V004747,M0039,2025-03-02,59,False,Tablet
V003873,M0027,2025-01-15,109,True,TV
V002395,M0008,2025-11-12,108,False,TV
V000784,M0003,2025-04-19,81,False,Web
V004879,M0035,2024-08-19,129,True,Mobile
V002344,M0055,2025-02-27,50,False,Mobile
V003532,M0025,2024-08-07,68,False,TV
V001758,M0016,2024-12-12,86,True,TV
V000304,M0015,2024-06-30,120,False,Web
V003420,M0059,2025-02-09,105,True,TV
V001272,M0040,2025-04-21,83,False,Web
V001667,M0028,2024-10-14,97,True,Tablet
V002038,M0008,2024-08-16,143,True,Web
V003509,M0052,2025-11-18,93,False,Mobile
V004040,M0040,2025-09-24,94,False,Web
V001529,M0005,2024-06-22,54,False,Mobile
V000081,M0038,2024-09-20,133,True,Tablet
V004810,M0039,2024-09-24,78,False,Mobile
V001415,M0030,2025-08-03,91,True,Mobile
V000970,M0002,2025-02-02,139,True,Mobile
V000913,M0056,2024-08-28,137,True,TV
V004592,M0038,2024-06-25,82,False,Web
V001169,M0024,2025-01-16,55,False,TV
V003662,M0060,2025-05-28,131,False,Mobile
V000285,M0014,2024-06-19,149,True,Web
V001897,M0021,2024-07-03,96,True,Mobile
V001782,M0009,2024-06-20,65,False,Mobile
V003369,M0049,2025-11-24,86,True,Web
V000855,M0013,2024-12-20,69,False,TV
V001875,M0058,2025-10-11,36,False,Mobile
V002105,M0040,2024-10-05,122,True,Web
V003995,M0023,2025-09-19,83,False,Web
V001408,M0051,2025-03-22,66,False,TV
V004645,M0011,2025-05-16,56,False,Web
V003454,M0024,2024-08-25,44,False,Tablet
V000566,M0011,2024-07-10,51,False,TV
V000186,M0017,2025-03-06,73,False,TV
V001122,M0018,2025-03-11,47,False,Web
V001654,M0009,2024-10-11,102,True,TV
V002328,M0039,2024-06-28,43,False,Tablet
V000885,M0059,2025-07-21,61,False,Mobile
V000458,M0025,2025-02-23,67,False,Tablet
V004912,M0052,2024-10-06,115,True,TV
V000419,M0042,2025-10-17,87,False,Tablet
V003260,M0003,2024-10-01,47,False,Tablet
V001988,M0042,2024-10-20,75,False,Tablet
V002525,M0030,2024-07-06,56,False,Web
V004354,M0010,2024-10-11,47,False,Mobile
V002743,M0055,2024-09-18,40,False,Mobile
V001851,M0053,2024-10-05,91,False,Tablet
V001492,M0020,2024-09-25,84,False,TV
V002032,M0027,2025-01-25,55,False,TV
V001946,M0028,2025-01-22,47,False,TV
V001943,M0030,2025-02-07,68,False,Mobile
V000943,M0048,2024-07-18,46,False,Tablet
V002188,M0017,2025-07-13,136,True,Mobile
V003784,M0038,2025-10-11,72,False,TV
V000498,M0035,2025-06-18,69,False,Mobile
V000766,M0050,2025-05-21,62,False,Web
V004389,M0036,2025-01-02,101,False,Mobile
V003187,M0019,2025-01-19,48,False,Web
V001561,M0002,2025-05-01,126,True,Tablet
V003442,M0054,2024-09-29,76,False,Web
V004781,M0060,2025-06-23,88,False,Tablet
V004171,M0038,2025-04-16,76,False,Web
V002296,M0043,2025-08-03,91,True,Tablet
V000874,M0010,2025-08-05,44,False,TV
V002601,M0007,2025-03-02,80,False,Tablet
V004239,M0004,2024-12-17,36,False,Mobile
V004977,M0049,2025-08-07,88,True,Web
V001332,M0057,2024-10-30,103,False,Tablet
V003363,M0007,2025-08-13,44,False,Web
V001471,M0020,2024-09-04,117,True,Tablet
V004627,M0042,2025-10-21,63,False,Mobile
V001356,M0014,2025-02-13,128,False,TV
V004063,M0030,2025-06-24,44,False,Tablet
V003957,M0042,2024-06-14,139,False,Mobile
V000469,M0016,2024-12-23,39,False,Web
V002644,M0011,2025-04-09,111,True,TV
V003249,M0043,2025-06-08,59,False,Mobile
V004431,M0013,2025-10-08,73,False,TV
V000678,M0007,2024-11-07,63,False,Web
V001266,M0013,2025-09-27,80,False,Web
V004163,M0009,2025-03-05,81,False,Web
V003108,M0048,2025-05-05,82,True,TV
V002551,M0038,2025-07-23,73,False,TV
V000913,M0051,2025-05-09,78,False,TV
V004261,M0014,2025-03-18,108,False,Mobile
V003441,M0038,2025-10-15,35,False,Tablet
V001634,M0027,2025-07-28,88,False,Web
V002355,M0026,2024-08-23,49,False,Tablet
V001447,M0059,2025-07-27,111,True,Web
V003589,M0036,2025-08-16,112,False,TV
V000998,M0002,2025-10-02,131,True,TV
V000896,M0027,2025-03-24,68,False,Web
V004201,M0022,2025-10-03,87,False,Web
V003045,M0010,2025-11-05,53,False,Web
V001315,M0057,2025-09-28,79,False,Web
V004327,M0044,2025-07-31,67,False,Mobile
V003513,M0024,2024-07-14,66,False,Tablet
V004106,M0060,2025-04-15,138,True,Web
V002667,M0053,2024-07-14,132,True,Tablet
V003853,M0010,2025-07-22,52,False,Web
V001137,M0044,2025-08-13,111,False,TV
V004144,M0015,2025-10-18,114,False,Web
V001095,M0044,2025-01-20,103,False,Tablet
V002493,M0056,2025-07-27,81,False,Tablet
V001861,M0020,2024-08-22,87,False,Tablet
V000271,M0002,2025-04-21,138,True,Mobile
V002464,M0038,2025-11-20,45,False,TV
V000450,M0041,2025-03-30,129,True,Mobile
V002577,M0012,2025-07-30,57,False,TV
V002514,M0004,2024-07-06,63,False,Mobile
V004766,M0034,2025-05-05,27,False,Mobile
V004544,M0058,2025-02-13,29,False,TV
V002023,M0009,2024-11-09,90,False,Mobile
V003977,M0023,2025-03-20,54,False,Mobile
V000728,M0033,2025-07-28,41,False,Tablet
V002016,M0025,2024-11-25,114,False,TV
V003447,M0011,2025-09-08,116,True,Tablet
V003888,M0043,2024-11-14,49,False,TV
V004027,M0025,2025-02-21,129,False,Tablet
V002236,M0032,2025-10-26,111,False,TV
V003219,M0040,2025-01-13,107,False,Tablet
V003858,M0018,2024-12-27,61,False,Mobile
V001315,M0003,2024-11-04,85,False,TV
V004893,M0059,2024-09-11,110,True,TV
V000407,M0038,2025-09-05,32,False,TV
V004273,M0024,2025-07-24,79,False,TV
V000844,M0054,2024-09-12,60,False,TV
V003268,M0009,2025-08-30,81,False,Web
V000322,M0031,2024-12-14,98,False,Tablet
V000623,M0049,2024-12-12,41,False,Mobile
V002829,M0007,2025-02-02,81,False,TV
V004873,M0013,2025-11-27,72,False,TV
V003159,M0041,2025-01-01,109,False,TV
V004089,M0025,2025-08-27,146,True,Tablet
V002598,M0036,2025-11-18,100,False,Mobile
V002271,M0048,2025-06-01,64,False,Tablet
V000030,M0006,2025-02-28,54,False,Mobile
V001949,M0025,2024-12-07,78,False,TV
V002572,M0003,2024-12-19,51,False,Tablet
V001480,M0057,2025-10-10,69,False,Mobile
V000253,M0041,2025-06-16,79,False,Tablet
V002611,M0059,2025-06-01,73,False,TV
V001860,M0011,2025-11-21,78,False,TV
V002195,M0014,2025-09-27,150,True,Mobile
V000800,M0005,2024-10-14,83,False,Web
V004440,M0059,2024-08-03,76,False,Mobile
V001666,M0060,2025-02-03,81,False,Web
V003134,M0039,2024-10-18,60,False,TV
V000294,M0051,2024-10-09,71,False,Web
V000618,M0057,2024-08-04,75,False,TV
V002524,M0059,2025-02-28,98,False,Mobile
V003290,M0046,2024-12-21,116,True,TV
V001755,M0051,2025-02-04,68,False,TV
V003811,M0050,2025-05-06,103,True,Web
V001371,M0033,2024-08-25,49,False,Web
V004798,M0015,2024-11-16,100,False,TV
V000967,M0010,2024-06-22,42,False,Web
V003997,M0044,2024-08-06,90,False,Tablet
V004688,M0013,2025-08-18,80,False,Web
V002370,M0013,2025-06-06,46,False,TV
V002146,M0035,2025-04-28,131,True,Mobile
V001277,M0055,2025-01-01,54,False,Mobile
V000387,M0044,2025-07-31,129,False,Web
V000510,M0060,2025-09-21,135,True,Tablet
V003831,M0051,2024-07-29,54,False,Web
V003972,M0053,2024-10-02,80,False,TV
V000585,M0012,2025-10-17,87,False,Web
V002251,M0056,2024-09-09,113,False,Tablet
V002391,M0013,2025-02-06,69,False,Tablet
V000610,M0027,2024-07-01,101,False,Web
V000109,M0055,2025-07-28,54,False,Tablet
V004497,M0030,2024-11-01,62,False,Tablet
V002395,M0045,2025-02-26,114,False,Tablet
V000317,M0036,2024-09-29,118,True,TV
V004269,M0033,2024-06-09,86,True,Tablet
V001497,M0008,2024-11-14,116,False,Tablet
V002296,M0058,2024-09-15,66,False,Tablet
V001226,M0051,2024-07-04,54,False,TV
V004720,M0060,2025-04-03,88,False,TV
V004018,M0027,2025-10-27,57,False,TV
V002282,M0025,2025-10-04,109,False,TV
V000493,M0060,2024-11-09,97,False,Mobile
V000689,M0006,2025-06-16,61,False,Web
V001023,M0003,2025-11-27,50,False,TV
V001453,M0029,2025-04-10,106,True,TV
V002016,M0024,2025-03-01,98,True,Web
V004286,M0039,2024-09-25,41,False,Tablet
V003918,M0025,2025-01-14,67,False,Tablet
V004977,M0037,2025-05-25,141,True,Tablet
V003479,M0046,2024-12-06,88,False,Web
V003477,M0008,2025-09-23,109,False,Mobile
V000620,M0026,2024-12-28,69,False,TV
V000795,M0041,2024-12-25,105,False,Tablet
V004524,M0013,2025-02-17,57,False,TV
V000040,M0022,2024-11-25,99,False,TV
V000215,M0037,2024-06-21,85,False,TV
V003720,M0052,2024-07-07,98,False,TV
