viewer_id,movie_id,rating,review_date,sentiment_score
V000776,M0069,3,2024-12-05,-0.114
V004385,M0055,3,2025-01-29,-0.273
V000614,M0009,2,2024-08-10,-0.467
V002722,M0097,3,2024-08-22,0.201
V000033,M0039,5,2025-10-28,0.697
V000193,M0056,1,2025-08-21,-0.881
V002292,M0044,4,2025-07-05,0.323
V000771,M0095,2,2024-09-30,-0.093
V002034,M0098,4,2024-09-09,0.524
V002020,M0002,5,2025-07-29,0.324
V003863,M0030,4,2025-10-07,0.022
V003566,M0025,2,2025-10-27,-0.389
V003538,M0084,2,2024-12-19,-0.55
V000559,M0051,1,2025-09-28,-0.868
V000629,M0054,4,2025-09-18,0.177
V001325,M0056,4,2024-11-05,0.242
V002469,M0003,5,2025-09-14,0.474
V001475,M0064,2,2025-03-23,-0.118
V003375,M0089,4,2025-02-19,0.235
V001174,M0027,2,2025-03-10,-0.306
V003419,M0078,3,2025-09-02,-0.089
V001514,M0064,4,2025-03-05,0.358
V000380,M0028,3,2025-11-07,-0.193
V004400,M0060,3,2024-10-05,0.182
V000274,M0058,2,2024-07-04,-0.308
V002249,M0067,4,2025-07-08,0.026
V004610,M0095,5,2025-05-22,0.64
V003161,M0034,4,2024-11-12,0.099
V004766,M0041,4,2024-09-24,0.073
V000576,M0028,3,2024-07-02,0.25
V001254,M0096,5,2025-02-17,0.692
V002034,M0030,4,2024-07-12,0.015
V003737,M0056,3,2025-11-07,-0.129
V000574,M0047,3,2024-08-13,0.133
V003053,M0053,4,2025-04-13,0.09
V001252,M0020,2,2025-06-14,-0.201
V000329,M0060,3,2024-07-07,-0.078
V000798,M0090,5,2025-07-11,0.512
V004474,M0008,4,2024-09-21,0.375
V000569,M0067,5,2024-08-09,0.358
V004107,M0070,3,2025-08-16,0.181
V003703,M0050,4,2025-02-02,0.196
V004851,M0047,1,2024-11-06,-0.435
V001225,M0025,2,2025-08-06,-0.044
V000692,M0087,5,2024-09-25,0.783
V004755,M0020,1,2025-09-25,-0.664
V002520,M0048,3,2025-01-14,0.159
V002200,M0015,2,2025-08-03,-0.546
V000081,M0042,4,2025-09-03,0.329
V001141,M0005,5,2025-05-13,0.872
V003879,M0082,4,2024-09-01,0.387
V002279,M0089,4,2025-03-27,0.084
V002103,M0090,1,2024-11-25,-0.729
V000487,M0030,4,2024-12-24,0.562
V001185,M0060,5,2024-08-08,0.509
V003975,M0043,4,2024-11-17,0.169
V000956,M0088,4,2025-06-09,0.192
V001376,M0057,1,2025-04-08,-0.581
V001482,M0062,4,2024-12-30,0.499
V003056,M0094,5,2025-06-01,0.793
V004839,M0058,2,2025-05-18,-0.249
V002242,M0039,4,2024-08-07,0.396
V000713,M0005,5,2025-01-22,0.506
V004018,M0041,5,2025-08-27,0.577
V003468,M0041,2,2025-10-06,-0.248
V004309,M0024,3,2025-11-09,-0.25
V000335,M0008,4,2025-02-25,0.432
V003070,M0038,4,2024-09-03,0.202
V001553,M0038,4,2025-07-08,0.211
V003467,M0077,3,2024-09-03,0.026
V001789,M0095,4,2025-07-15,0.126
V000053,M0033,4,2024-08-17,0.277
V003588,M0091,2,2024-10-07,-0.577
V000573,M0083,4,2025-11-25,0.082
V004425,M0098,2,2025-05-19,-0.018
V004107,M0040,3,2025-09-04,-0.151
V001518,M0016,2,2025-04-24,-0.29
V000498,M0067,5,2024-10-11,0.396
V003740,M0079,1,2024-09-08,-0.481
V001787,M0078,4,2025-02-03,0.453
V001309,M0066,3,2025-04-17,-0.105
V004483,M0090,5,2025-06-10,0.598
V002210,M0001,5,2024-06-09,0.54
V003704,M0065,1,2024-11-09,-0.896
V001167,M0059,4,2025-06-30,0.394
V001717,M0038,2,2025-03-16,-0.135
V002729,M0084,3,2025-11-12,0.027
V001578,M0097,3,2025-10-09,-0.009
V001046,M0038,2,2025-11-06,-0.446
V000771,M0039,5,2025-11-22,0.478
V000878,M0057,5,2025-11-25,0.79
V002631,M0083,4,2025-07-28,0.26
V002075,M0064,1,2025-10-13,-0.319
V004043,M0038,1,2024-08-15,-0.651
V000318,M0084,3,2025-04-10,0.157
V000186,M0028,1,2025-02-11,-0.446
V001936,M0055,3,2025-06-18,0.261
V002176,M0036,5,2025-05-08,0.409
V002810,M0090,5,2024-06-29,0.569
V002705,M0037,4,2025-05-10,0.497
V004094,M0089,5,2025-07-20,0.853
V001838,M0050,5,2025-06-19,0.727
V004702,M0041,3,2025-05-24,-0.044
V003968,M0061,2,2025-08-22,-0.452
V000272,M0093,3,2024-10-15,-0.004
V002503,M0055,5,2025-02-11,0.791
V001399,M0055,4,2024-08-08,0.503
V003107,M0066,4,2024-09-16,0.22
V004664,M0089,5,2025-06-13,0.529
V003435,M0018,2,2025-10-12,-0.449
V001139,M0038,5,2025-09-07,0.832
V002682,M0030,2,2025-01-26,-0.067
V000960,M0027,5,2025-08-19,0.627
V000027,M0065,1,2025-10-12,-0.372
V003112,M0049,4,2025-04-15,0.594
V001637,M0069,4,2024-10-20,0.097
V004753,M0098,5,2025-01-16,0.794
V004688,M0089,1,2025-04-18,-0.817
V002365,M0088,4,2024-10-13,0.157
V004965,M0002,2,2025-10-29,-0.393
V001836,M0044,3,2025-03-22,-0.054
V000023,M0091,4,2025-03-15,0.461
V001989,M0062,4,2024-12-15,0.531
V001260,M0067,5,2025-10-26,0.853
V003403,M0083,5,2025-01-08,0.497
V004139,M0018,1,2025-11-10,-0.867
V002240,M0037,4,2025-01-21,0.535
V001944,M0030,5,2025-06-23,0.437
V004140,M0084,5,2025-11-27,0.534
V003403,M0043,2,2024-07-11,-0.44
V002772,M0025,3,2024-12-03,-0.296
V004455,M0040,4,2025-01-13,0.335
V002724,M0026,5,2024-09-19,0.542
V002650,M0057,4,2024-06-14,0.259
V004067,M0064,4,2025-02-15,0.482
V001254,M0072,5,2025-09-27,0.366
V004994,M0081,3,2024-08-20,0.299
V001672,M0057,2,2025-08-16,-0.452
V004180,M0021,4,2024-07-18,0.476
V001401,M0091,3,2024-12-01,0.033
V003948,M0061,5,2025-06-22,0.574
V003498,M0027,2,2025-11-18,-0.032
V004310,M0040,4,2025-03-29,0.119
V004223,M0014,4,2025-07-06,0.416
V000320,M0007,3,2025-11-08,0.244
V001907,M0047,5,2025-07-28,0.306
V004136,M0066,1,2025-01-26,-0.563
V004579,M0079,2,2025-11-13,-0.234
V004806,M0077,5,2024-07-09,0.723
V002361,M0084,2,2025-01-28,-0.48
V001450,M0076,3,2025-02-09,0.075
V001789,M0022,3,2024-09-19,0.147
V002668,M0050,5,2025-08-19,0.765
V002653,M0062,3,2024-11-30,-0.092
V002892,M0074,4,2025-06-16,0.505
V003461,M0090,2,2024-09-06,-0.271
V002388,M0074,3,2025-10-16,-0.124
V004613,M0027,2,2025-01-30,-0.464
V002654,M0036,2,2025-04-20,-0.337
V000291,M0011,4,2025-03-31,0.382
V002885,M0053,5,2025-08-22,0.578
V001849,M0032,5,2025-02-11,0.584
V003695,M0017,5,2024-12-31,0.779
V000489,M0086,3,2024-11-29,0.083
V000217,M0061,3,2025-01-26,0.128
V001440,M0021,2,2025-05-20,-0.002
V004880,M0012,5,2025-05-27,0.802
V004238,M0087,5,2024-06-13,0.891
V001922,M0068,3,2025-05-15,-0.284
V001867,M0078,4,2025-06-20,0.296
V003395,M0037,5,2024-08-08,0.827
V004998,M0085,3,2024-11-14,0.06
V000178,M0014,2,2025-05-27,-0.089
V002483,M0051,4,2025-10-08,0.504
V000892,M0039,2,2024-06-25,-0.131
V002487,M0018,3,2025-08-07,0.125
V001555,M0037,4,2025-05-18,0.435
V000106,M0031,3,2025-04-30,0.11
V004885,M0025,3,2025-02-19,-0.196
V000030,M0026,2,2024-06-13,-0.077
V001759,M0079,3,2024-07-19,0.026
V000604,M0056,3,2024-10-01,0.051
V000503,M0087,3,2025-08-23,0.121
V004321,M0010,4,2024-10-29,0.278
V003266,M0008,4,2024-08-12,0.599
V002818,M0044,5,2024-11-10,0.876
V001110,M0029,4,2024-10-24,0.449
V004266,M0062,4,2024-12-24,0.17
V002797,M0032,2,2025-10-19,-0.329
V003927,M0072,2,2024-10-22,-0.471
V001701,M0045,1,2025-05-25,-0.461
V003574,M0073,4,2025-08-24,0.239
V002699,M0060,4,2025-07-13,0.082
V004771,M0083,3,2025-05-31,0.3
V000994,M0060,3,2024-08-10,0.254
V000392,M0001,5,2025-01-06,0.834
V001005,M0002,1,2025-01-25,-0.465
V000259,M0017,1,2025-02-08,-0.639
V003300,M0024,1,2025-02-07,-0.695
V002138,M0050,4,2025-07-30,0.009
V004535,M0001,4,2025-11-24,0.237
V000082,M0079,5,2025-05-21,0.792
V000469,M0098,3,2025-11-23,-0.234
V003642,M0003,5,2024-06-18,0.791
V001202,M0047,4,2025-02-06,0.489
V000052,M0010,3,2024-11-27,0.032
V001232,M0074,4,2024-12-22,0.57
V004109,M0036,1,2025-04-29,-0.491
V003379,M0036,4,2025-06-09,0.306
V000796,M0025,5,2025-09-02,0.818
V002184,M0034,3,2024-07-02,0.261
V003323,M0099,3,2024-07-20,0.183
V000584,M0061,4,2024-10-30,0.521
V002894,M0011,4,2025-09-26,0.492
V004082,M0092,2,2025-02-25,-0.086
V004143,M0005,4,2024-09-11,0.024
V003601,M0077,2,2025-11-09,-0.175
V004407,M0079,4,2024-07-22,0.587
V004705,M0077,4,2024-11-14,0.125
V003242,M0080,5,2025-03-20,0.486
V003789,M0058,2,2024-10-05,-0.541
V004654,M0033,4,2025-08-09,0.108
V002087,M0050,3,2025-08-26,-0.166
